"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
509,202,K06,201,2,1/10/2025 17:58,1,1,RFID,4.5,3,E2C06A12200027022CBCE11E,SNT7886T,4.5,,2.7,
510,202,K06,201,2,1/10/2025 17:58,1,1,RFID,4.5,3,E2801105200074D1E8940ACC,JRD7928,4.5,,75.5,
511,202,K06,201,2,1/10/2025 17:58,1,1,RFID,4.5,3,E2806F122000B302424B2040,JXX8908,4.5,,75.5,
512,202,K06,201,2,1/10/2025 17:58,1,1,RFID,4.5,3,E2806F122000C302412D15ED,EV889,4.5,,587.87,
513,202,K06,201,2,1/10/2025 17:58,1,1,RFID,4.5,3,E280110520007054E8670ACC,VLE1379,4.5,,"1,885.42",
514,202,K06,201,2,1/10/2025 17:58,1,1,RFID,4.5,3,E2C06A1220009E022CBD7F8A,SLW4123P,4.5,,105.53,
515,202,K06,201,2,1/10/2025 17:59,1,1,RFID,4.5,3,E2806F122000AD023E9BBC0B,JYC9998,4.5,,75.5,
516,202,K06,201,2,1/10/2025 17:59,1,1,RFID,4.5,3,E2806F122000B60241512480,SAB1624R,4.5,,15.87,
517,202,K06,201,2,1/10/2025 18:00,1,1,RFID,4.5,3,E20034120135200000247EAB,JPC9948,4.5,,524.97,
518,202,K06,201,2,1/10/2025 18:00,1,1,RFID,4.5,3,E280110520007701CA200A55,JSG9000,4.5,,80.52,
519,202,K06,201,2,1/10/2025 18:00,1,1,RFID,4.5,3,E2801105200078CAFA530ACE,JVQ2821,4.5,,89.29,
520,202,K06,201,2,1/10/2025 18:00,1,1,RFID,4.5,3,E280110520007B14E7670ACC,JHA303,4.5,,75.5,
521,202,K06,203,2,1/10/2025 18:00,1,1,RFID,5.6,3,E2806F122000D002413AB567,JXR2950,5.6,,136.52,
522,202,K06,201,2,1/10/2025 18:01,1,1,RFID,4.5,3,E28011052000799C0BDF0A5A,WUS1000,4.5,,75.5,
523,202,K06,204,2,1/10/2025 18:01,1,1,RFID,9.9,3,E2806F122000AF023E98DFAF,JMN8271,9.9,,10.25,
524,202,K06,201,2,1/10/2025 18:02,1,1,RFID,4.5,3,E2806F122000BA0241310422,JQH9729,4.5,,92.89,
525,202,K06,201,2,1/10/2025 18:02,1,1,RFID,4.5,3,E280110520007289C9700A55,RAV2293,4.5,,413.6,
526,202,K06,203,2,1/10/2025 18:03,1,1,RFID,5.6,3,E2801105200072D5C65A0A55,JVA3170,5.6,,7.19,
527,202,K06,203,2,1/10/2025 18:03,1,1,RFID,5.6,3,E2806F12200049023EB03CF6,JTU4984,5.6,,47.87,
528,202,K06,203,2,1/10/2025 18:03,1,1,RFID,5.6,3,E280110520007045C9CC0A55,JVB4617,5.6,,74.4,
529,202,K06,201,2,1/10/2025 18:03,1,1,RFID,4.5,3,E2801105200074D2F9340ACE,JPE7173,4.5,,306.7,
530,202,K06,203,2,1/10/2025 18:03,1,1,RFID,5.6,3,E2806F1220004B02424AD5D9,JLW9171,5.6,,362.65,
531,202,K06,201,2,1/10/2025 18:03,1,1,RFID,4.5,3,E280110520007784FA280ACE,PQY5667,4.5,,"2,150.79",
532,202,K06,204,2,1/10/2025 18:04,1,1,RFID,9.9,3,E2806F122000EC02424EC83D,JXU5052,9.9,,47.2,
533,202,K06,201,2,1/10/2025 18:04,1,1,RFID,4.5,3,E2806F122000CD02424ADEB3,JYD9092,4.5,,97.22,
534,202,K06,204,2,1/10/2025 18:04,1,1,RFID,9.9,3,E2806F12200052023EB0A432,VKL148,9.9,,12.85,
535,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E28011052000799DC9670A55,JSG3657,4.5,,18.83,
536,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E28011052000735BE2ED0A55,VER3803,4.5,,75.5,
537,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E2806F1220001F02413B2A3C,JDD3950,4.5,,75.5,
538,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E28011052000770342F7097F,JSM5508,4.5,,407.55,
539,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E2806F1220007402424EEC2B,JXQ1307,4.5,,22.87,
540,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E2801105200072C3E7770ACC,JQJ3367,4.5,,185.6,
541,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E2806F122000AF0241214F84,JGB6014,4.5,,41.97,
542,202,K06,201,2,1/10/2025 18:05,1,1,RFID,4.5,3,E2806F122000DB02413B243A,JRQ9000,4.5,,195.61,
543,202,K06,201,2,1/10/2025 18:06,1,1,RFID,4.5,3,E28011052000735CB8D80AD1,JWE232,4.5,,68.15,
544,202,K06,201,2,1/10/2025 18:06,1,1,RFID,4.5,3,E280110520007299C6C10A55,JUU9125,4.5,,16.53,
545,202,K06,201,2,1/10/2025 18:06,1,1,RFID,4.5,3,E280110520007511D66C09ED,JTQ3463,4.5,,126.39,
546,202,K06,203,2,1/10/2025 18:06,1,1,RFID,5.6,3,E2806F1220003A024223E3DA,JQU7127,5.6,,147.6,
547,202,K06,203,2,1/10/2025 18:06,1,1,RFID,5.6,3,E2806F12200073024121FFD8,JUD54,5.6,,196.59,
548,202,K06,201,2,1/10/2025 18:06,1,1,RFID,4.5,3,E280110520007111C9BE0A55,JUQ3870,4.5,,75.5,
549,202,K06,201,2,1/10/2025 18:06,1,1,RFID,4.5,3,E28011052000744DE3010A55,JXG7875,4.5,,75.5,
550,202,K06,201,2,1/10/2025 18:07,1,1,RFID,4.5,3,E280110520007511C56D0A55,VCX8599,4.5,,101.48,
551,202,K06,201,2,1/10/2025 18:07,1,1,RFID,4.5,3,E280110520007293E7680ACC,JRB7902,4.5,,89.24,
552,202,K06,203,2,1/10/2025 18:07,1,1,RFID,5.6,3,E2801105200076C3E0B90A55,VFM727,5.6,,74.4,
553,202,K06,203,2,1/10/2025 18:07,1,1,RFID,5.6,3,E2806F122000FB0242446B6D,M9117M,5.6,,74.55,
554,202,K06,201,2,1/10/2025 18:07,1,1,RFID,4.5,3,E28011052000794DCD890A55,BQS183,4.5,,306.64,
555,202,K06,203,2,1/10/2025 18:08,1,1,RFID,5.6,3,E280110520007543A43409ED,JST950,5.6,,3.66,
556,202,K06,204,2,1/10/2025 18:08,1,1,RFID,9.9,3,E280110520007344C5120A55,JUK232,9.9,,833.3,
557,202,K06,203,2,1/10/2025 18:08,1,1,RFID,5.6,3,E280110520007901E0CB0A55,VER3276,5.6,,74.4,
558,202,K06,201,2,1/10/2025 18:08,1,1,RFID,4.5,3,E2806F122000F702415084E7,JXE2860,4.5,,98.13,
559,202,K06,201,2,1/10/2025 18:08,1,1,RFID,4.5,3,E280110520007554E9200ACC,AJP6942,4.5,,253.34,
560,202,K06,203,2,1/10/2025 18:09,1,1,RFID,5.6,3,E280110520007B49E9600ACC,JQN1953,5.6,,277,
561,202,K06,201,2,1/10/2025 18:09,1,1,RFID,4.5,3,E280110520007295C8900A55,WC7323X,4.5,,98.28,
562,202,K06,201,2,1/10/2025 18:09,1,1,RFID,4.5,3,E28011052000751BE1C10A55,JRW7062,4.5,,113.88,
563,202,K06,201,2,1/10/2025 18:09,1,1,RFID,4.5,3,E2806F122000A0024132BDE7,JRR5011,4.5,,8.18,
564,202,K06,201,2,1/10/2025 18:10,1,1,RFID,4.5,3,E280110520007A51E30B0A55,JSL6885,4.5,,141.07,
565,202,K06,201,2,1/10/2025 18:10,1,1,RFID,4.5,3,E280110520007119E2570A55,JSP1021,4.5,,172.89,
566,202,K06,203,2,1/10/2025 18:10,1,1,RFID,5.6,3,E200341201290100062FB2D7,NDL260,5.6,,20.2,
567,202,K06,201,2,1/10/2025 18:11,1,1,RFID,4.5,3,E2806F1220006A023E9C50AA,JLU910,4.5,,277.48,
568,202,K06,201,2,1/10/2025 18:11,1,1,RFID,4.5,3,E2806F122000000241336F20,BQB557,4.5,,75.5,
569,202,K06,201,2,1/10/2025 18:11,1,1,RFID,4.5,3,E2C06A12200091022CBCAB66,SKZ9649C,4.5,,150.22,
570,202,K06,201,2,1/10/2025 18:11,1,1,RFID,4.5,3,E2801105200076DEB3D20AD1,JWK333,4.5,,134.65,
571,202,K06,203,2,1/10/2025 18:11,1,1,RFID,5.6,3,E280110520007B5AF8FC0ACE,JTB9761,5.6,,74.4,
572,202,K06,203,2,1/10/2025 18:11,1,1,RFID,5.6,3,E2801105200070C4E76D0ACC,JWG471,5.6,,27.14,
573,202,K06,201,2,1/10/2025 18:12,1,1,RFID,4.5,3,E28011052000759AC97C0A55,UR7002,4.5,,302.75,
574,202,K06,201,2,1/10/2025 18:12,1,1,RFID,4.5,3,E2806F12200095024132E21B,JKJ9800,4.5,,87.69,
575,202,K06,201,2,1/10/2025 18:12,1,1,RFID,4.5,3,E28011052000788AC96A0A55,JMN8339,4.5,,"1,780.45",
576,202,K06,201,2,1/10/2025 18:12,1,1,RFID,4.5,3,E2801105200070C2C5470A55,JQE55,4.5,,"2,881.51",
577,202,K06,203,2,1/10/2025 18:12,1,1,RFID,5.6,3,E2806F1220005D024133BD0F,VND6768,5.6,,"1,374.49",
578,202,K06,201,2,1/10/2025 18:13,1,1,RFID,4.5,3,E2806F12200072023E851DCD,JJQ8704,4.5,,75.5,
579,202,K06,201,2,1/10/2025 18:13,1,1,RFID,4.5,3,E280110520007395F9080ACE,JTV4371,4.5,,108.53,
580,202,K06,201,2,1/10/2025 18:13,1,1,RFID,4.5,3,E28011052000774CE7EF0ACC,SMM4335,4.5,,151.95,
581,202,K06,201,2,1/10/2025 18:14,1,1,RFID,4.5,3,E2806F12200076023E98F48F,VMD9818,4.5,,308.68,
582,202,K06,201,2,1/10/2025 18:14,1,1,RFID,4.5,3,E280110520007882C6D00A55,JTY5191,4.5,,75.5,
583,202,K06,201,2,1/10/2025 18:14,1,1,RFID,4.5,3,E280110520007996CB090A55,BEA5103,4.5,,104.56,
584,202,K06,201,2,1/10/2025 18:15,1,1,RFID,4.5,3,E28011052000714672E50ADF,JWN9520,4.5,,91.77,
585,202,K06,201,2,1/10/2025 18:15,1,1,RFID,4.5,3,E2801105200074D3E0E00A55,JVE6602,4.5,,"2,779.99",
586,202,K06,201,2,1/10/2025 18:15,1,1,RFID,4.5,3,E28011052000711A0F5309DB,JSD8128,4.5,,113.09,
587,202,K06,201,2,1/10/2025 18:15,1,1,RFID,4.5,3,E2806F1220003D0241209C23,VFB5960,4.5,,75.5,
588,202,K06,201,2,1/10/2025 18:15,1,1,RFID,4.5,3,E2806F122000520241225215,JSB65,4.5,,990.7,
589,202,K06,201,2,1/10/2025 18:16,1,1,RFID,4.5,3,E2801105200071829D320A1C,JQA7808,4.5,,75.5,
590,202,K06,201,2,1/10/2025 18:16,1,1,RFID,4.5,3,E28011052000765AC5B60A55,JWH8328,4.5,,75.5,
591,202,K06,204,2,1/10/2025 18:17,1,1,RFID,9.9,3,E2801105200078D6F9600ACE,VLQ496,9.9,,70.1,
592,202,K06,201,2,1/10/2025 18:17,1,1,RFID,4.5,3,E28011052000718B19360A56,JVG4358,4.5,,75.5,
593,202,K06,201,2,1/10/2025 18:17,1,1,RFID,4.5,3,E2806F122000B502424A3DDE,AJC3000,4.5,,151.22,
594,202,K06,201,2,1/10/2025 18:17,1,1,RFID,4.5,3,E2806F122000F002424DE7CB,RAJ6656,4.5,,339.22,
595,202,K06,203,2,1/10/2025 18:18,1,1,RFID,5.6,3,E28011052000734119380A56,JSG163,5.6,,19.38,
596,202,K06,201,2,1/10/2025 18:18,1,1,RFID,4.5,3,E2806F122000940242245E6B,JXW5225,4.5,,160.62,
597,202,K06,201,2,1/10/2025 18:18,1,1,RFID,4.5,3,E2806F12200026024146CD1D,JWF7117,4.5,,50.78,
598,202,K06,201,2,1/10/2025 18:18,1,1,RFID,4.5,3,E2806F122000CA02424F877B,JMN7288,4.5,,42.83,
599,202,K06,204,2,1/10/2025 18:18,1,1,RFID,9.9,3,E280110520007283F5EF0AD3,SMK5007,9.9,,10.96,
600,202,K06,201,2,1/10/2025 18:18,1,1,RFID,4.5,3,E28011052000709543B8097F,YY2468,4.5,,75.5,
601,202,K06,203,2,1/10/2025 18:18,1,1,RFID,5.6,3,E28011052000738AC4F70A55,JMS4132,5.6,,537.91,
602,202,K06,204,2,1/10/2025 18:18,1,1,RFID,9.9,3,E2801105200072DCC5560A55,JUS1918,9.9,,541,
603,202,K06,201,2,1/10/2025 18:19,1,1,RFID,4.5,3,E2003412012D010004E290D7,JSN5007,4.5,,75.5,
604,202,K06,203,2,1/10/2025 18:19,1,1,RFID,5.6,3,E2806F1220009A02424E60A4,JYA95,5.6,,"5,701.57",
605,202,K06,203,2,1/10/2025 18:19,1,1,RFID,5.6,3,E28011052000764BD66F09ED,JSV3124,5.6,,390.85,
606,202,K06,201,2,1/10/2025 18:19,1,1,RFID,4.5,3,E2806F1220008102412D76B4,JXP1836,4.5,,663.04,
607,202,K06,204,2,1/10/2025 18:19,1,1,RFID,9.9,3,E280110520007A9CE7780ACC,JVB3750,9.9,,188.12,
608,202,K06,201,2,1/10/2025 18:20,1,1,RFID,4.5,3,E280110520007992E29D0A55,JRB9119,4.5,,288.3,
609,202,K06,   ,2,1/10/2025 18:20,1,1,RFID,9.9,3,E280110520007992E29D0A55,JRB9119,9.9,05 - No entry info,278.4,
610,202,K06,201,2,1/10/2025 18:20,1,1,RFID,4.5,3,E2801105200078CAC9A90A55,SYQ7208,4.5,,91.62,
611,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E28011052000769CC97A0A55,WA6421H,4.5,,100.29,
612,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E28011052000769519180A56,JSY9979,4.5,,824.76,
613,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E2806F12200043024133350F,JVT3192,4.5,,474.93,
614,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E28011052000785EF5E50AD3,AMW3330,4.5,,154.86,
615,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E28011052000791CE0E40A55,JTP3896,4.5,,189.51,
616,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E2801105200078DC0FB809DB,JTP5563,4.5,,75.5,
617,202,K06,201,2,1/10/2025 18:21,1,1,RFID,4.5,3,E280110520007A52C50B0A55,JQT1402,4.5,,75.5,
618,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E28011052000771AF3A80ACE,JSP9959,4.5,,627.7,
619,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E2806F1220000D024120A24B,JQY6456,4.5,,156.1,
620,202,K06,204,2,1/10/2025 18:22,1,1,RFID,9.9,3,E28011052000770BC67B0A55,JLQ8741,9.9,,594.34,
621,202,K06,204,2,1/10/2025 18:22,1,1,RFID,9.9,3,E28011052000768DF9070ACE,VEQ2003,9.9,,84.69,
622,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E2806F12200069024249AA48,JYD5088,4.5,,19.6,
623,202,K06,203,2,1/10/2025 18:22,1,1,RFID,5.6,3,E2806F122000E1024132D8C0,JWT7723,5.6,,80.81,
624,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E2801105200076D9E9690ACC,JSG5697,4.5,,264.34,
625,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E280110520007053C6370A55,JTA8675,4.5,,75.5,
626,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E2806F122000DD02422425CC,KFK58,4.5,,867.62,
627,202,K06,201,2,1/10/2025 18:22,1,1,RFID,4.5,3,E28011052000769DE1720A55,JUB1327,4.5,,137.61,
628,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E28011052000735AE0BB0A55,JQT3921,4.5,,111.05,
629,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E2801105200078DAE9130ACC,JWS654,4.5,,152.93,
630,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E280110520007541CA100A55,JRT3274,4.5,,75.5,
631,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E2806F1220006C023E9C354E,JCE7856,4.5,,834.68,
632,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E2806F12200072023E9C4B82,QS717S,4.5,,133.62,
633,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E2806F1220001002412D3286,SU132M,4.5,,85.26,
634,202,K06,201,2,1/10/2025 18:23,1,1,RFID,4.5,3,E28011052000739DCA510A55,WQA4287,4.5,,"1,348.10",
635,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2801105200072DCE9720ACC,JWK3668,4.5,,88.9,
636,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2801105200078CAE1F20A55,JWX8026,4.5,,131.72,
637,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2801105200076CE4A8C0993,JSA6626,4.5,,75.5,
638,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2806F122000340242241C40,JXT9698,4.5,,"1,221.06",
639,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2806F122000CF02415147BD,SWG5730,4.5,,238.09,
640,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2806F122000AB0242454CFC,JXT8557,4.5,,75.5,
641,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E280110520007A5EF3A50ACE,WGM808,4.5,,101.96,
642,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E280110520007391F93A0ACE,AHA7117,4.5,,494.27,
643,202,K06,201,2,1/10/2025 18:24,1,1,RFID,4.5,3,E2806F1220008F023E994306,VLU4231,4.5,,8.13,
644,202,K06,201,2,1/10/2025 18:25,1,1,RFID,4.5,3,E2806F122000B402424FC6A9,JSQ3083,4.5,,75.5,
645,202,K06,201,2,1/10/2025 18:25,1,1,RFID,4.5,3,E280110520007B12E8490ACC,JWJ5733,4.5,,881.78,
646,202,K06,201,2,1/10/2025 18:25,1,1,RFID,4.5,3,E2806F122000F00241470554,JTS1100,4.5,,75.5,
647,202,K06,201,2,1/10/2025 18:26,1,1,RFID,4.5,3,E280110520007155C98F0A55,JTU9913,4.5,,"3,080.42",
648,202,K06,201,2,1/10/2025 18:26,1,1,RFID,4.5,3,E280110520007095CDA40A55,VEM9868,4.5,,75.5,
649,202,K06,201,2,1/10/2025 18:26,1,1,RFID,4.5,3,E2806F12200027024121F2E7,JXK7009,4.5,,110.25,
650,202,K06,203,2,1/10/2025 18:27,1,1,RFID,5.6,3,E28011052000789DF90F0ACE,JVH3022,5.6,,94.49,
651,202,K06,201,2,1/10/2025 18:27,1,1,RFID,4.5,3,E2806F1220004402412D6D00,VMN9986,4.5,,"2,188.36",
652,202,K06,201,2,1/10/2025 18:27,1,1,RFID,4.5,3,E28011052000719CE8BF0ACC,M5795M,4.5,,569.62,
653,202,K06,201,2,1/10/2025 18:27,1,1,RFID,4.5,3,E280110520007042E94C0ACC,JWN226,4.5,,75.5,
654,202,K06,201,2,1/10/2025 18:27,1,1,RFID,4.5,3,E2801105200072CDC50F0A55,CEE6972,4.5,,72.87,
655,202,K06,204,2,1/10/2025 18:28,1,1,RFID,9.9,3,E2806F1220002502424E8187,MDR552,9.9,,134.32,
656,202,K06,201,2,1/10/2025 18:28,1,1,RFID,4.5,3,E2806F1220003C024245A87F,JVS3907,4.5,,75.5,
657,202,K06,204,2,1/10/2025 18:28,1,1,RFID,9.9,3,E2806F1220004702413AECDE,VF1756,9.9,,70.1,
658,202,K06,201,2,1/10/2025 18:28,1,1,RFID,4.5,3,E2801105200074C9E8530ACC,VHW7869,4.5,,122.72,
659,202,K06,201,2,1/10/2025 18:28,1,1,RFID,4.5,3,E2806F122000CC024150B108,JUP3399,4.5,,131.78,
660,202,K06,201,2,1/10/2025 18:28,1,1,RFID,4.5,3,E2801105200074DCF6320AD3,JHM7176,4.5,,75.5,
661,202,K06,201,2,1/10/2025 18:28,1,1,RFID,4.5,3,E2801105200072C2B8DA0AD1,JSD8202,4.5,,134.89,
662,202,K06,201,2,1/10/2025 18:29,1,1,RFID,4.5,3,E2806F1220004A023EB09EFD,JXP7185,4.5,,79.21,
663,202,K06,203,2,1/10/2025 18:29,1,1,RFID,5.6,3,E280110520007A5DC8770A55,JSV2079,5.6,,74.4,
664,202,K06,204,2,1/10/2025 18:29,1,1,RFID,9.9,3,E2806F12200089023E85A5C9,JXB1317,9.9,,107.57,
665,202,K06,201,2,1/10/2025 18:29,1,1,RFID,4.5,3,E2806F122000380242AE73C9,JSE475,4.5,,75.5,
666,202,K06,203,2,1/10/2025 18:29,1,1,RFID,5.6,3,E280110520007681E2870A55,JLM3430,5.6,,325.16,
667,202,K06,201,2,1/10/2025 18:30,1,1,RFID,4.5,3,E2801105200070CDCA220A55,JSV7988,4.5,,84.49,
668,202,K06,201,2,1/10/2025 18:30,1,1,RFID,4.5,3,E2806F122000F4024120F777,KEN7160,4.5,,608.41,
669,202,K06,201,2,1/10/2025 18:30,1,1,RFID,4.5,3,E280110520007945E9DC0ACC,JLR6833,4.5,,174.45,
670,202,K06,203,2,1/10/2025 18:30,1,1,RFID,5.6,3,E2806F1220007102423DA6F3,JPP2218,5.6,,74.4,
671,202,K06,201,2,1/10/2025 18:31,1,1,RFID,4.5,3,E2003412012E0300086BF221,JSB7573,4.5,,100.37,
672,202,K06,201,2,1/10/2025 18:31,1,1,RFID,4.5,3,E28011052000798BE9320ACC,VLT644,4.5,,75.5,
673,202,K06,203,2,1/10/2025 18:32,1,1,RFID,5.6,3,E2806F122000100241470473,JSG665,5.6,,74.4,
674,202,K06,203,2,1/10/2025 18:32,1,1,RFID,5.6,3,E2806F1220009C0242496110,JSR224,5.6,,78.34,
675,202,K06,201,2,1/10/2025 18:32,1,1,RFID,4.5,3,E28011052000789AE8D60ACC,JWA7105,4.5,,75.5,
676,202,K06,201,2,1/10/2025 18:32,1,1,RFID,4.5,3,E20034120133200000247EDC,RAN226,4.5,,80.36,
677,202,K06,201,2,1/10/2025 18:32,1,1,RFID,4.5,3,E280110520007916E29F0A55,RAM9922,4.5,,487.05,
678,202,K06,201,2,1/10/2025 18:32,1,1,RFID,4.5,3,E2806F1220007E02413ABFB1,FG2282,4.5,,206.88,
679,202,K06,204,2,1/10/2025 18:32,1,1,RFID,9.9,3,E2806F122000F5023E84E4BB,SYS3447,9.9,,40.62,
680,202,K06,204,2,1/10/2025 18:33,1,1,RFID,9.9,3,E280110520007712F9D40ACE,QLD522,9.9,,70.1,
681,202,K06,203,2,1/10/2025 18:33,1,1,RFID,5.6,3,E2806F1220005E023EB106F7,JUB1747,5.6,,74.4,
682,202,K06,201,2,1/10/2025 18:33,1,1,RFID,4.5,3,E2801105200072D3E8C10ACC,JWD9956,4.5,,683.58,
683,202,K06,201,2,1/10/2025 18:33,1,1,RFID,4.5,3,E28011052000739AC8BF0A55,JRF7350,4.5,,75.5,
684,202,K06,204,2,1/10/2025 18:34,1,1,RFID,9.9,3,E2806F1220006202424FE46D,JYE9036,9.9,,123.14,
685,202,K06,201,2,1/10/2025 18:34,1,1,RFID,4.5,3,E2806F1220008B0241308E83,JVW9466,4.5,,83.94,
686,202,K06,204,2,1/10/2025 18:35,1,1,RFID,9.9,3,E280110520007B1BC9F90A55,JVS988,9.9,,486.48,
687,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E280110520007113C5470A55,JTU9100,4.5,,101.04,
688,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E2806F122000C5024132BFFE,DDC2216,4.5,,92.39,
689,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E28011052000774CC6EE0A55,JSU9819,4.5,,143.22,
690,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E2806F12200004023E851634,JKY9519,4.5,,75.5,
691,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E28011052000769AE78B0ACC,QAB9655F,4.5,,75.5,
692,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E2806F122000E6023E8501C4,JRA5061,4.5,,177.3,
693,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E280110520007583C9C70A55,JRN3661,4.5,,91.03,
694,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E280110520007453E9550ACC,VA2754,4.5,,396.14,
695,202,K06,201,2,1/10/2025 18:35,1,1,RFID,4.5,3,E2806F12200038024122BD5A,JWM400,4.5,,75.5,
696,202,K06,204,2,1/10/2025 18:36,1,1,RFID,9.9,3,E280110520007B5AA3BF09ED,KES1508,9.9,,70.1,
697,202,K06,201,2,1/10/2025 18:36,1,1,RFID,4.5,3,E2806F1220008A0241515D8D,DEU1818,4.5,,448.79,
698,202,K06,201,2,1/10/2025 18:36,1,1,RFID,4.5,3,E2806F122000E90241313C97,JVH9359,4.5,,174.03,
699,202,K06,201,2,1/10/2025 18:36,1,1,RFID,4.5,3,E280110520007543E88F0ACC,JMU8611,4.5,,75.5,
700,202,K06,201,2,1/10/2025 18:36,1,1,RFID,4.5,3,E280110520007492A3FE09ED,JQA3443,4.5,,75.5,
701,202,K06,201,2,1/10/2025 18:36,1,1,RFID,4.5,3,E280110520007B564300097F,BPP1510,4.5,,295.78,
702,202,K06,203,2,1/10/2025 18:37,1,1,RFID,5.6,3,E2806F1220007C02415095A5,QLF1419,5.6,,74.4,
703,202,K06,203,2,1/10/2025 18:37,1,1,RFID,5.6,3,E28011052000719EF9240ACE,JUB8886,5.6,,106.69,
704,202,K06,203,2,1/10/2025 18:38,1,1,RFID,5.6,3,E280110520007445F61F0AD3,Jun-10,5.6,,101.53,
705,202,K06,203,2,1/10/2025 18:38,1,1,RFID,5.6,3,E280110520007A9AE2510A55,JPP6526,5.6,,175.14,
706,202,K06,201,2,1/10/2025 18:38,1,1,RFID,4.5,3,E2801105200078D23F6609A4,JQN8921,4.5,,512.5,
707,202,K06,203,2,1/10/2025 18:38,1,1,RFID,5.6,3,E2806F122000CA02412D5D11,QPC9400,5.6,,103.75,
708,202,K06,201,2,1/10/2025 18:39,1,1,RFID,4.5,3,E2801105200075834AAF0993,JQP8688,4.5,,756.13,
709,202,K06,201,2,1/10/2025 18:39,1,1,RFID,4.5,3,E2806F122000290241219AFA,WXD3252,4.5,,228.78,
710,202,K06,201,2,1/10/2025 18:39,1,1,RFID,4.5,3,E2003412012E200000255E60,JVP9789,4.5,,159.18,
711,202,K06,203,2,1/10/2025 18:39,1,1,RFID,5.6,3,E2801105200074CBE7DF0ACC,JVX7791,5.6,,74.4,
712,202,K06,201,2,1/10/2025 18:39,1,1,RFID,4.5,3,E2003412012F0100062EE81C,JSN983,4.5,,252.59,
713,202,K06,203,2,1/10/2025 18:40,1,1,RFID,5.6,3,E28011052000705CE9710ACC,JQY90,5.6,,74.4,
714,202,K06,201,2,1/10/2025 18:40,1,1,RFID,4.5,3,E2806F122000D4023E85352F,VCY2923,4.5,,11.7,
715,202,K06,201,2,1/10/2025 18:40,1,1,RFID,4.5,3,E2806F122000DE023E8501CC,JCD7183,4.5,,830.18,
716,202,K06,201,2,1/10/2025 18:40,1,1,RFID,4.5,3,E280110520007555A7CD0AD1,TCW1633,4.5,,75.5,
717,202,K06,203,2,1/10/2025 18:40,1,1,RFID,5.6,3,E2806F122000E4024147048D,A1747A,5.6,,"1,109.56",
